100000	 1000	 3.458000e-08	 11.719090	 2	 10	
110000	 1100	 2.436364e-08	 12.242809	 3	 11	
120000	 1200	 2.231667e-08	 12.551725	 3	 11	
130000	 1300	 2.907692e-08	 12.936423	 2	 11	
140000	 1400	 3.150000e-08	 13.270100	 2	 11	
150000	 1500	 2.458000e-08	 13.358127	 2	 11	
160000	 1600	 2.552500e-08	 14.049094	 3	 11	
170000	 1700	 2.652353e-08	 14.429600	 1	 11	
180000	 1800	 2.695556e-08	 14.626378	 2	 11	
190000	 1900	 5.040526e-08	 14.883532	 2	 11	
200000	 2000	 2.378000e-08	 15.138080	 2	 11	
210000	 2100	 2.549524e-08	 15.756414	 2	 12	
220000	 2200	 2.586364e-08	 15.977723	 2	 12	
230000	 2300	 2.548261e-08	 16.250035	 3	 12	
240000	 2400	 2.609167e-08	 16.465625	 2	 12	
250000	 2500	 2.494800e-08	 16.717548	 2	 12	
260000	 2600	 2.643846e-08	 17.095419	 2	 12	
270000	 2700	 2.463704e-08	 17.445815	 3	 12	
280000	 2800	 2.562500e-08	 17.576696	 2	 12	
290000	 2900	 2.609655e-08	 17.863855	 2	 12	
300000	 3000	 2.468000e-08	 18.084357	 2	 12	
310000	 3100	 2.643548e-08	 18.891923	 2	 12	
320000	 3200	 2.599688e-08	 19.211619	 3	 12	
330000	 3300	 2.593636e-08	 19.432036	 2	 12	
340000	 3400	 2.572647e-08	 19.379156	 3	 12	
350000	 3500	 2.494000e-08	 19.676131	 2	 12	
360000	 3600	 2.639444e-08	 20.169561	 1	 12	
370000	 3700	 2.578108e-08	 20.667457	 2	 12	
380000	 3800	 2.613158e-08	 20.586242	 3	 12	
390000	 3900	 2.553590e-08	 20.778203	 3	 12	
400000	 4000	 2.658500e-08	 21.250350	 3	 12	
410000	 4100	 2.615610e-08	 21.713563	 3	 13	
420000	 4200	 2.587619e-08	 21.717307	 2	 13	
430000	 4300	 2.675116e-08	 22.002591	 3	 13	
440000	 4400	 2.680909e-08	 22.529927	 2	 13	
450000	 4500	 2.839556e-08	 22.671031	 2	 13	
460000	 4600	 2.526304e-08	 22.936533	 3	 13	
470000	 4700	 2.589362e-08	 23.092862	 3	 13	
480000	 4800	 2.588958e-08	 23.387948	 3	 13	
490000	 4900	 2.562449e-08	 23.734996	 3	 13	
500000	 5000	 2.584200e-08	 23.920242	 3	 13	
510000	 5100	 2.626471e-08	 24.188694	 3	 13	
520000	 5200	 2.776923e-08	 24.536221	 4	 13	
530000	 5300	 3.016792e-08	 25.075058	 2	 13	
540000	 5400	 3.203889e-08	 24.961974	 3	 13	
550000	 5500	 2.674000e-08	 25.548451	 2	 13	
560000	 5600	 2.625357e-08	 25.555498	 2	 13	
570000	 5700	 3.381228e-08	 25.942579	 2	 13	
580000	 5800	 2.707586e-08	 26.102947	 2	 13	
590000	 5900	 2.704407e-08	 26.487880	 3	 13	
600000	 6000	 2.758333e-08	 26.621298	 2	 13	
610000	 6100	 2.729508e-08	 27.047492	 3	 13	
620000	 6200	 2.994194e-08	 27.506829	 4	 13	
630000	 6300	 2.814127e-08	 27.879538	 2	 13	
640000	 6400	 2.718125e-08	 27.955492	 4	 13	
650000	 6500	 2.664615e-08	 28.490400	 2	 13	
660000	 6600	 2.651970e-08	 28.750277	 2	 13	
670000	 6700	 2.662985e-08	 28.710910	 2	 13	
680000	 6800	 2.910882e-08	 28.958509	 3	 13	
690000	 6900	 2.684348e-08	 29.188061	 4	 13	
700000	 7000	 3.010000e-08	 29.599359	 3	 13	
710000	 7100	 3.038169e-08	 29.803803	 3	 13	
720000	 7200	 3.057361e-08	 30.078990	 4	 13	
730000	 7300	 3.347671e-08	 30.303659	 3	 13	
740000	 7400	 3.205000e-08	 30.887054	 4	 13	
750000	 7500	 3.039467e-08	 30.795260	 4	 13	
760000	 7600	 3.321053e-08	 31.431524	 3	 13	
770000	 7700	 3.180000e-08	 31.513832	 4	 13	
780000	 7800	 2.776410e-08	 31.536968	 3	 13	
790000	 7900	 3.024304e-08	 31.918448	 2	 13	
800000	 8000	 2.780375e-08	 32.287905	 3	 13	
810000	 8100	 2.727531e-08	 32.540898	 4	 13	
820000	 8200	 2.656951e-08	 32.804622	 4	 13	
830000	 8300	 2.760843e-08	 33.052304	 4	 14	
840000	 8400	 2.666667e-08	 33.548398	 3	 14	
850000	 8500	 2.878235e-08	 33.422376	 3	 14	
860000	 8600	 2.694884e-08	 33.999185	 2	 14	
870000	 8700	 2.727126e-08	 34.127526	 4	 14	
880000	 8800	 2.733182e-08	 34.744157	 4	 14	
890000	 8900	 2.686292e-08	 34.639463	 2	 14	
900000	 9000	 2.696889e-08	 34.788732	 3	 14	
910000	 9100	 2.851209e-08	 35.064267	 2	 14	
920000	 9200	 2.700217e-08	 35.353967	 4	 14	
930000	 9300	 2.734194e-08	 35.547565	 4	 14	
940000	 9400	 2.706596e-08	 36.027863	 4	 14	
950000	 9500	 2.816526e-08	 36.038085	 1	 14	
960000	 9600	 2.775625e-08	 36.635193	 3	 14	
970000	 9700	 2.702474e-08	 36.729202	 2	 14	
980000	 9800	 2.708571e-08	 37.153323	 4	 14	
990000	 9900	 4.133434e-08	 37.067205	 3	 14	
1000000	 10000	 2.741200e-08	 37.378006	 3	 14	
