1000	 1000	 4.200000e-08	 256.628000	 1	 10	
1100	 1100	 7.363636e-08	 287.435455	 1	 11	
1200	 1200	 3.833333e-08	 315.893333	 1	 11	
1300	 1300	 3.923077e-08	 339.771538	 1	 11	
1400	 1400	 5.071429e-08	 356.703571	 1	 11	
1500	 1500	 4.066667e-08	 387.918000	 1	 11	
1600	 1600	 3.937500e-08	 411.065625	 1	 11	
1700	 1700	 3.941176e-08	 421.782941	 1	 11	
1800	 1800	 4.000000e-08	 458.434444	 1	 11	
1900	 1900	 4.052632e-08	 487.333684	 1	 11	
2000	 2000	 4.050000e-08	 513.328000	 1	 11	
2100	 2100	 3.952381e-08	 543.449048	 1	 12	
2200	 2200	 3.909091e-08	 559.967273	 1	 12	
2300	 2300	 4.043478e-08	 589.284783	 1	 12	
2400	 2400	 4.083333e-08	 611.205000	 1	 12	
2500	 2500	 4.040000e-08	 652.267200	 1	 12	
2600	 2600	 4.192308e-08	 663.974231	 1	 12	
2700	 2700	 3.925926e-08	 671.373704	 1	 12	
2800	 2800	 4.142857e-08	 713.193929	 1	 12	
2900	 2900	 4.137931e-08	 730.190000	 1	 12	
3000	 3000	 4.133333e-08	 756.874667	 1	 12	
3100	 3100	 4.161290e-08	 766.108065	 1	 12	
3200	 3200	 6.312500e-08	 814.859063	 1	 12	
3300	 3300	 4.181818e-08	 833.179091	 1	 12	
3400	 3400	 4.176471e-08	 860.206765	 1	 12	
3500	 3500	 4.142857e-08	 886.007429	 1	 12	
3600	 3600	 4.166667e-08	 923.419167	 1	 12	
3700	 3700	 4.270270e-08	 950.319189	 1	 12	
3800	 3800	 4.289474e-08	 959.003684	 1	 12	
3900	 3900	 4.128205e-08	 996.567692	 1	 12	
4000	 4000	 4.325000e-08	 1000.803500	 1	 12	
4100	 4100	 4.317073e-08	 1015.033902	 1	 13	
4200	 4200	 4.380952e-08	 1060.950952	 1	 13	
4300	 4300	 4.046512e-08	 1098.389070	 1	 13	
4400	 4400	 4.159091e-08	 1108.571818	 1	 13	
4500	 4500	 4.177778e-08	 1121.922000	 1	 13	
4600	 4600	 4.260870e-08	 1159.185870	 1	 13	
4700	 4700	 5.276596e-08	 1159.763191	 1	 13	
4800	 4800	 3.875000e-08	 1213.704792	 1	 13	
4900	 4900	 4.408163e-08	 1265.456939	 1	 13	
5000	 5000	 4.160000e-08	 1285.231400	 1	 13	
5100	 5100	 4.843137e-08	 1306.110392	 1	 13	
5200	 5200	 5.557692e-08	 1319.674615	 1	 13	
5300	 5300	 6.396226e-08	 1333.538302	 1	 13	
5400	 5400	 4.796296e-08	 1361.991481	 1	 13	
5500	 5500	 4.127273e-08	 1396.563636	 1	 13	
5600	 5600	 4.928571e-08	 1403.281786	 1	 13	
5700	 5700	 4.526316e-08	 1458.531053	 1	 13	
5800	 5800	 3.913793e-08	 1433.224483	 1	 13	
5900	 5900	 4.050847e-08	 1498.423220	 1	 13	
6000	 6000	 4.150000e-08	 1515.135000	 1	 13	
6100	 6100	 4.327869e-08	 1536.762951	 1	 13	
6200	 6200	 5.112903e-08	 1573.047097	 1	 13	
6300	 6300	 4.253968e-08	 1596.297460	 1	 13	
6400	 6400	 4.093750e-08	 1619.495312	 1	 13	
6500	 6500	 4.584615e-08	 1660.411538	 1	 13	
6600	 6600	 4.621212e-08	 1678.210303	 1	 13	
6700	 6700	 4.701493e-08	 1674.181642	 1	 13	
6800	 6800	 3.941176e-08	 1700.609118	 1	 13	
6900	 6900	 4.000000e-08	 1744.015942	 1	 13	
7000	 7000	 5.257143e-08	 1750.221429	 1	 13	
7100	 7100	 4.380282e-08	 1769.381408	 1	 13	
7200	 7200	 4.222222e-08	 1802.056806	 1	 13	
7300	 7300	 4.452055e-08	 1828.343699	 1	 13	
7400	 7400	 4.013514e-08	 1867.502838	 1	 13	
7500	 7500	 5.253333e-08	 1896.044000	 1	 13	
7600	 7600	 4.131579e-08	 1909.213816	 1	 13	
7700	 7700	 4.532468e-08	 1931.156104	 1	 13	
7800	 7800	 5.589744e-08	 1936.240256	 1	 13	
7900	 7900	 4.177215e-08	 1998.337722	 1	 13	
8000	 8000	 5.412500e-08	 2019.770375	 1	 13	
8100	 8100	 4.641975e-08	 2035.876049	 1	 13	
8200	 8200	 4.597561e-08	 2067.111220	 1	 14	
8300	 8300	 4.975904e-08	 2077.081928	 1	 14	
8400	 8400	 4.011905e-08	 2117.339167	 1	 14	
8500	 8500	 5.200000e-08	 2155.173647	 1	 14	
8600	 8600	 4.232558e-08	 2138.087907	 1	 14	
8700	 8700	 7.310345e-08	 2180.513103	 1	 14	
8800	 8800	 5.852273e-08	 2214.960341	 1	 14	
8900	 8900	 4.191011e-08	 2231.369551	 1	 14	
9000	 9000	 6.033333e-08	 2263.084889	 1	 14	
9100	 9100	 4.076923e-08	 2273.182308	 1	 14	
9200	 9200	 4.891304e-08	 2275.546957	 1	 14	
9300	 9300	 5.322581e-08	 2329.519462	 1	 14	
9400	 9400	 5.297872e-08	 2360.826064	 1	 14	
9500	 9500	 5.242105e-08	 2380.286947	 1	 14	
9600	 9600	 4.739583e-08	 2394.568125	 1	 14	
9700	 9700	 4.721649e-08	 2453.541443	 1	 14	
9800	 9800	 5.438776e-08	 2467.743469	 1	 14	
9900	 9900	 5.484848e-08	 2472.669394	 1	 14	
10000	 10000	 5.150000e-08	 2542.239400	 1	 14	
10100	 10100	 4.643564e-08	 2546.689307	 1	 14	
10200	 10200	 4.186275e-08	 2572.914510	 1	 14	
10300	 10300	 4.223301e-08	 2597.938544	 1	 14	
10400	 10400	 4.375000e-08	 2622.600673	 1	 14	
10500	 10500	 4.523810e-08	 2625.980190	 1	 14	
10600	 10600	 4.622642e-08	 2649.900660	 1	 14	
10700	 10700	 4.280374e-08	 2667.352243	 1	 14	
10800	 10800	 4.814815e-08	 2692.769167	 1	 14	
10900	 10900	 4.183486e-08	 2745.940092	 1	 14	
11000	 11000	 4.963636e-08	 2753.752818	 1	 14	
11100	 11100	 4.864865e-08	 2799.118739	 1	 14	
11200	 11200	 4.776786e-08	 2805.201161	 1	 14	
11300	 11300	 4.353982e-08	 2827.788673	 1	 14	
11400	 11400	 4.403509e-08	 2870.385088	 1	 14	
11500	 11500	 5.356522e-08	 2868.855217	 1	 14	
11600	 11600	 4.620690e-08	 2936.966724	 1	 14	
11700	 11700	 4.794872e-08	 2976.014786	 1	 14	
11800	 11800	 4.584746e-08	 2945.011271	 1	 14	
11900	 11900	 4.613445e-08	 2992.827731	 1	 14	
12000	 12000	 5.125000e-08	 2996.690917	 1	 14	
12100	 12100	 4.966942e-08	 2999.691901	 1	 14	
12200	 12200	 4.975410e-08	 3097.683033	 1	 14	
12300	 12300	 4.617886e-08	 3066.644715	 1	 14	
12400	 12400	 4.362903e-08	 3135.485242	 1	 14	
12500	 12500	 4.584000e-08	 3147.696080	 1	 14	
12600	 12600	 4.793651e-08	 3141.750952	 1	 14	
12700	 12700	 4.448819e-08	 3206.850551	 1	 14	
12800	 12800	 5.273438e-08	 3194.195000	 1	 14	
12900	 12900	 4.643411e-08	 3251.328992	 1	 14	
13000	 13000	 5.269231e-08	 3279.459154	 1	 14	
